"","linename","seed.num","face.length","face.width","face.area","face.perimeter"
"1905","IS27887"," 6","1073.6890"," 788.0644"," 641725.5","2577"
"1906","IS27887"," 7","1127.8409"," 780.9763"," 643365.0","2624"
"1907","IS27887"," 8","1057.9121"," 713.6822"," 541738.5","2421"
"1908","IS27887","10","1093.9369"," 866.4467"," 717759.0","2734"
"1909","IS27887","12","1098.9631"," 770.6282"," 623983.5","2517"
"1910","IS27887","13","1047.8826"," 751.5145"," 582338.0","2488"
"1911","IS27912"," 1","1311.0339","1016.7258"," 957450.0","3078"
"1912","IS27912"," 2","1260.8763"," 945.0515"," 842371.0","2912"
"1913","IS27912"," 3","1306.4169"," 997.2039"," 934815.0","3082"
"1914","IS27912"," 4","1256.5210"," 872.3738"," 792846.5","2981"
"1915","IS27912"," 5","1238.7122"," 941.9524"," 838559.0","2928"
"1916","IS27912"," 6","1333.9419"," 981.5547"," 929362.5","3085"
"1917","IS27912"," 7","1199.1080"," 830.4456"," 700882.5","2769"
"1918","IS27912"," 8","1312.6024","1014.0398"," 956022.5","3111"
"1919","IS27912","10","1147.2280"," 828.2626"," 654385.5","2623"
"1920","IS27912","11","1313.8908","1010.5018"," 974819.0","3208"
"1921","IS28313"," 1","1375.5453","1082.6942","1092377.0","3346"
"1922","IS28313"," 2","1214.3957","1007.3570"," 909730.0","3064"
"1923","IS28313"," 3","1100.1827"," 996.5427"," 824391.0","2908"
"1924","IS28313"," 4","1153.6260","1032.0866"," 882551.0","2982"
"1925","IS28313"," 5","1164.3960","1030.7129"," 892596.0","2972"
"1926","IS28313"," 6","1031.8028"," 870.9513"," 675953.5","2611"
"1927","IS28313"," 7","1144.2976"," 965.1187"," 807255.5","2895"
"1928","IS28313"," 9","1015.1571"," 938.3572"," 700240.5","2655"
"1929","IS28313","11","1118.1637","1005.6784"," 873545.5","3001"
"1930","IS28313","12","1066.1055"," 917.5724"," 728336.0","2728"
"1931","IS28389"," 1","1112.6190"," 985.5323"," 812033.5","2835"
"1932","IS28389"," 2","1201.9006","1018.6142"," 910351.5","3037"
"1933","IS28389"," 3","1047.7600"," 949.5104"," 738155.5","2727"
"1934","IS28389"," 4","1038.9153"," 983.4180"," 758602.0","2758"
"1935","IS28389"," 5","1198.8077","1026.7234"," 929883.5","3085"
"1936","IS28389"," 6","1063.2573"," 971.0124"," 764927.0","2766"
"1937","IS28389"," 7","1201.5964","1021.6908"," 901871.5","2991"
"1938","IS28389"," 8","1167.7894"," 988.0087"," 859225.0","2936"
"1939","IS28389","11","1006.2525"," 896.9439"," 691073.5","2663"
"1940","IS28389","12","1069.2170"," 922.4348"," 743014.0","2760"
"1941","IS28449"," 1","1070.9458","1005.8865"," 777516.5","2771"
"1942","IS28449"," 2","1097.4707"," 874.4661"," 697055.5","2657"
"1943","IS28449"," 3","1100.8942"," 922.1667"," 728296.5","2703"
"1944","IS28449"," 4","1025.6013"," 895.4971"," 665159.0","2546"
"1945","IS28449"," 5","1073.4477"," 956.4211"," 764464.5","2761"
"1946","IS28449"," 6"," 916.5550"," 842.9314"," 584106.0","2454"
"1947","IS28449"," 7"," 909.1144"," 839.1364"," 577171.5","2425"
"1948","IS28449"," 8","1020.4729"," 951.1521"," 706486.5","2631"
"1949","IS28449"," 9","1109.1731"," 959.4210"," 771074.5","2771"
"1950","IS28449","10","1137.0356"," 889.0091"," 711351.5","2711"
"1951","IS28451"," 1","1076.1845"," 902.6631"," 723736.5","2715"
"1952","IS28451"," 2","1157.3046"," 967.7754"," 828649.5","2857"
"1953","IS28451"," 4","1092.8646"," 956.1798"," 796863.0","2860"
"1954","IS28451"," 6","1091.7188"," 865.5965"," 698211.5","2667"
"1955","IS28451"," 7","1111.1913"," 870.6008"," 720386.0","2722"
"1956","IS28451"," 8"," 993.8219"," 856.5981"," 623983.5","2543"
"1957","IS28451"," 9"," 988.5469"," 827.4994"," 608482.0","2500"
"1958","IS28451","10","1061.6803"," 913.0263"," 713124.5","2665"
"1959","IS28451","11","1096.8829"," 836.0309"," 644438.0","2554"
"1960","IS28451","12","1189.1531"," 968.6171"," 851806.0","2942"
"1961","IS28614"," 1"," 979.1981"," 950.6411"," 744620.0","2792"
"1962","IS28614"," 2","1172.1749"," 953.6401"," 838893.5","2915"
"1963","IS28614"," 3","1038.7151"," 887.5562"," 675425.5","2649"
"1964","IS28614"," 4"," 979.5147"," 905.1636"," 648550.0","2538"
"1965","IS28614"," 5","1005.9195"," 917.1241"," 687950.0","2620"
"1966","IS28614"," 6","1026.4585"," 889.3560"," 686930.0","2628"
"1967","IS28614"," 7"," 893.9491"," 878.1663"," 583809.0","2406"
"1968","IS28614"," 8"," 891.3192"," 869.1106"," 588912.5","2527"
"1969","IS28614"," 9","1100.3131"," 878.9734"," 711134.0","2658"
"1970","IS28614","10"," 901.9806"," 816.1462"," 533820.5","2267"
"1971","IS28747"," 1","1047.9933","1034.9522"," 807607.0","2826"
"1972","IS28747"," 2"," 994.8115"," 951.4666"," 730012.5","2743"
"1973","IS28747"," 3","1008.6689","1003.0397"," 755086.5","2755"
"1974","IS28747"," 4"," 961.2518"," 932.9970"," 673462.5","2583"
"1975","IS28747"," 5"," 997.0617"," 983.8148"," 734394.5","2725"
"1976","IS28747"," 6","1176.1063","1145.8658","1051422.5","3305"
"1977","IS28747"," 7","1096.9034"," 953.7030"," 755518.5","2785"
"1978","IS28747"," 8"," 975.8837"," 991.0126"," 726411.5","2705"
"1979","IS28747"," 9","1160.5365","1078.0850"," 940773.0","3066"
"1980","IS28747","10","1128.1990"," 997.9064"," 844563.5","2901"
"1981","IS28849"," 1","1232.4131","1029.5566"," 909655.0","2994"
"1982","IS28849"," 2","1362.8782","1178.0209","1160272.0","3402"
"1983","IS28849"," 3","1255.4637","1053.7740"," 962296.0","3104"
"1984","IS28849"," 4","1409.4346","1113.7246","1117394.5","3337"
"1985","IS28849"," 5","1200.5507","1105.4035"," 989910.5","3139"
"1986","IS28849"," 6","1286.6857","1111.1587","1056330.5","3249"
"1987","IS28849"," 7","1225.7671","1048.2293"," 923559.5","3031"
"1988","IS28849"," 8","1357.9518","1236.7280","1203500.5","3417"
"1989","IS28849"," 9","1236.7643","1183.1058","1081859.0","3294"
"1990","IS28849","10","1125.2422","1008.2745"," 808318.5","2781"
"1991","IS29091"," 1","1422.5618","1275.8342","1311789.0","3660"
"1992","IS29091"," 2","1175.3387","1025.6601"," 893991.0","3082"
"1993","IS29091"," 3","1660.9542","1347.0600","1625732.5","4119"
"1994","IS29091"," 4","1521.2248","1240.6253","1344087.0","3714"
"1995","IS29091"," 5","1398.6536","1223.2950","1206094.5","3489"
"1996","IS29091"," 6","1260.8196","1071.2413"," 952875.5","3167"
"1997","IS29091"," 7","1305.0000","1022.7103"," 937350.5","3125"
"1998","IS29091"," 8","1332.2500","1223.4528","1195401.0","3462"
"1999","IS29091"," 9","1303.8148","1149.1809","1080417.0","3314"
"2000","IS29091","10","1242.9662","1187.9044","1070000.0","3278"
"2001","IS602"," 1","1067.6872"," 690.7210"," 566113.0","2532"
"2002","IS602"," 2","1107.6146"," 714.9897"," 597541.0","2594"
"2003","IS602"," 3","1077.2767"," 681.5427"," 559494.0","2520"
"2004","IS602"," 4","1051.7647"," 707.8133"," 565262.5","2471"
"2005","IS602"," 5"," 999.2517"," 679.9568"," 503125.0","2352"
"2006","IS602"," 6","1089.4921"," 706.4090"," 550832.5","2495"
"2007","IS602"," 7","1034.1726"," 713.0686"," 530431.0","2404"
"2008","IS602"," 8","1063.9267"," 677.6388"," 553421.5","2495"
"2009","IS602"," 9","1049.4689"," 725.8814"," 572255.0","2500"
"2010","IS602","10","1135.5091"," 707.6068"," 593567.0","2574"
"2011","IS29187"," 1","1234.9291"," 932.1887"," 817671.0","2966"
"2012","IS29187"," 2","1167.7371"," 898.3768"," 758612.0","2818"
"2013","IS29187"," 3","1136.7550"," 820.5884"," 632445.0","2612"
"2014","IS29187"," 4","1023.4813"," 723.7592"," 525277.5","2365"
"2015","IS29187"," 5","1065.2699"," 702.6614"," 575938.5","2475"
"2016","IS29187"," 6","1064.5811"," 889.5311"," 671551.0","2578"
"2017","IS29187"," 7","1171.2920"," 744.2465"," 686858.5","2775"
"2018","IS29187"," 8","1098.3720"," 791.2238"," 611399.5","2601"
"2019","IS29187","10","1135.8613"," 741.6310"," 625828.0","2638"
"2020","IS29187","11","1185.5686"," 868.1370"," 752956.0","2834"
"2021","IS29233"," 1","1135.6971"," 828.5167"," 716729.5","2785"
"2022","IS29233"," 2","1183.9531"," 850.0472"," 715036.0","2764"
"2023","IS29233"," 3","1103.3517"," 824.5440"," 655408.5","2641"
"2024","IS29233"," 4","1088.3478"," 755.4497"," 607740.5","2569"
"2025","IS29233"," 5","1105.0873"," 782.5056"," 647440.0","2698"
"2026","IS29233"," 6"," 978.2351"," 713.5503"," 498833.0","2348"
"2027","IS29233"," 7"," 991.5649"," 706.8019"," 507972.0","2414"
"2028","IS29233"," 8","1055.5150"," 736.5807"," 588573.0","2538"
"2029","IS29233","10","1059.7245"," 771.3250"," 607801.5","2539"
"2030","IS29233","11","1091.0110"," 731.9514"," 601127.0","2582"
"2031","IS29239"," 1","1182.4234"," 808.3298"," 722435.0","2822"
"2032","IS29239"," 2","1004.7189"," 716.3954"," 523245.0","2366"
"2033","IS29239"," 5","1087.0718"," 718.5147"," 580746.0","2580"
"2034","IS29239"," 6","1044.1518"," 616.3519"," 501768.0","2436"
"2035","IS29239"," 7","1100.0736"," 839.7074"," 648389.0","2600"
"2036","IS29239"," 8","1142.6294"," 818.7440"," 669210.5","2683"
"2037","IS29239"," 9","1024.7048"," 746.8277"," 559890.0","2424"
"2038","IS29239","10","1161.6889"," 812.4137"," 733530.0","2868"
"2039","IS29239","12","1082.0148"," 744.9492"," 630305.0","2680"
"2040","IS29239","13","1135.4796"," 858.4002"," 708138.5","2715"
"2041","IS29269"," 1","1289.2157"," 862.6175"," 812082.0","2966"
"2042","IS29269"," 2","1300.6971"," 866.0648"," 824751.5","3027"
"2043","IS29269"," 3","1346.4279"," 833.0086"," 830941.0","3100"
"2044","IS29269"," 4","1255.5318"," 910.5130"," 830322.0","3004"
"2045","IS29269"," 5","1285.5477"," 844.8850"," 788840.0","2980"
"2046","IS29269"," 6","1242.5667"," 792.9876"," 731006.0","2904"
"2047","IS29269"," 7","1265.0569"," 873.7038"," 760566.5","2865"
"2048","IS29269"," 8","1250.3647"," 854.5666"," 790808.5","2925"
"2049","IS29269","10","1372.0878"," 882.6811"," 880541.0","3112"
"2050","IS29269","11","1334.8813"," 787.0123"," 759361.5","2927"
"2051","IS29304"," 1","1032.3420"," 763.6345"," 594700.0","2516"
"2052","IS29304"," 2","1080.7266"," 792.6260"," 620487.5","2529"
"2053","IS29304"," 3","1062.0603"," 737.9826"," 594621.5","2531"
"2054","IS29304"," 4"," 991.4802"," 723.2328"," 529692.0","2360"
"2055","IS29304"," 5"," 961.0874"," 797.3271"," 557033.5","2447"
"2056","IS29304"," 6"," 925.5755"," 671.4709"," 475057.0","2286"
"2057","IS29304"," 7"," 888.0096"," 665.6662"," 446776.5","2211"
"2058","IS29304"," 8"," 992.2283"," 711.6618"," 546753.0","2482"
"2059","IS29304"," 9"," 843.4317"," 732.2526"," 469678.5","2193"
"2060","IS29304","10"," 947.1774"," 717.2268"," 521378.5","2353"
"2061","IS29314"," 1"," 869.9822"," 686.1543"," 429268.0","2092"
"2062","IS29314"," 2"," 897.4837"," 659.9997"," 458829.5","2209"
"2063","IS29314"," 3"," 873.1197"," 688.7567"," 457206.0","2186"
"2064","IS29314"," 9"," 878.3126"," 687.0868"," 454847.5","2229"
"2065","IS29314","10"," 908.0187"," 664.6713"," 444236.5","2193"
"2066","IS29314","11"," 863.1738"," 681.5858"," 457384.5","2199"
"2067","IS29314","12"," 808.8424"," 731.5603"," 455738.0","2148"
"2068","IS29314","14"," 892.1866"," 754.8858"," 507027.5","2303"
"2069","IS29314","15"," 857.3243"," 617.4373"," 435473.0","2196"
"2070","IS29314","16"," 819.7713"," 610.6764"," 386143.5","2029"
"2071","IS29326"," 1","1056.7048"," 730.4926"," 568072.5","2475"
"2072","IS29326"," 2"," 905.3336"," 665.3481"," 430406.0","2114"
"2073","IS29326"," 3","1015.9931"," 771.0298"," 578390.5","2471"
"2074","IS29326"," 4","1060.9680"," 755.9088"," 587466.0","2504"
"2075","IS29326"," 5","1073.5385"," 792.4401"," 623977.0","2538"
"2076","IS29326"," 6"," 961.9693"," 719.4252"," 513749.0","2316"
"2077","IS29326"," 7","1037.5712"," 780.3840"," 593389.5","2477"
"2078","IS29326"," 8","1017.3416"," 699.5978"," 528240.5","2393"
"2079","IS29326"," 9","1046.4234"," 751.2418"," 573375.5","2463"
"2080","IS29326","10","1107.5726"," 764.4610"," 602549.0","2548"
"2081","IS29358"," 1"," 985.3730"," 844.0093"," 631998.0","2558"
"2082","IS29358"," 2","1252.8627"," 914.4450"," 835897.0","2926"
"2083","IS29358"," 3","1143.4203"," 901.3702"," 789896.0","2840"
"2084","IS29358"," 4","1113.7850"," 855.5332"," 694740.5","2677"
"2085","IS29358"," 5","1078.0250"," 825.0476"," 657425.5","2599"
"2086","IS29358"," 6","1148.2304"," 965.8349"," 794833.0","2858"
"2087","IS29358"," 7","1016.0418"," 822.3067"," 618637.5","2499"
"2088","IS29358"," 9","1067.4699"," 760.5254"," 588535.0","2460"
"2089","IS29358","11","1043.0422"," 822.3742"," 621211.0","2524"
"2090","IS29358","12","1200.7702"," 913.2805"," 800605.5","2869"
"2091","IS29392"," 1","1195.4455"," 984.8479"," 850472.5","2883"
"2092","IS29392"," 2","1161.8339"," 895.9715"," 761728.5","2785"
"2093","IS29392"," 3","1164.1808"," 993.4264"," 853978.0","2914"
"2094","IS29392"," 4","1160.9931"," 898.8150"," 756716.5","2791"
"2095","IS29392"," 5","1192.3326","1016.0244"," 892859.5","3011"
"2096","IS29392"," 6","1130.8510"," 992.5410"," 805908.0","2880"
"2097","IS29392"," 7","1188.2794"," 870.4771"," 779477.0","2848"
"2098","IS29392"," 8","1178.7693"," 923.8271"," 789953.0","2866"
"2099","IS29392","10","1162.3498"," 872.8732"," 744617.5","2785"
"2100","IS29392","11","1193.1144"," 976.9231"," 864868.5","2951"
"2101","IS29441"," 1","1141.2844"," 852.3984"," 702067.0","2656"
"2102","IS29441"," 2","1128.1511"," 898.8024"," 740872.5","2711"
"2103","IS29441"," 3","1108.4160"," 908.5777"," 753551.5","2757"
"2104","IS29441"," 4","1160.8070"," 914.4913"," 766073.5","2779"
"2105","IS29441"," 5","1107.1391"," 852.8278"," 695676.5","2677"
"2106","IS29441"," 6","1169.7495"," 906.5710"," 768095.5","2839"
"2107","IS29441"," 7","1195.1757"," 847.4402"," 732730.5","2757"
"2108","IS29441"," 8","1126.0631"," 858.7965"," 708481.5","2691"
"2109","IS29441"," 9","1136.7484"," 862.4380"," 721681.5","2711"
"2110","IS29441","10","1065.7016"," 825.8484"," 651749.0","2604"
"2111","IS29468"," 1","1235.1004"," 896.1522"," 807941.5","2879"
"2112","IS29468"," 2","1144.0149"," 959.6055"," 800137.0","2802"
"2113","IS29468"," 3","1282.0148"," 934.5243"," 870853.5","2977"
"2114","IS29468"," 4","1153.2602"," 969.7968"," 819381.5","2869"
"2115","IS29468"," 5","1235.5068"," 981.4863"," 897175.0","3016"
"2116","IS29468"," 6","1162.2504"," 925.7532"," 791653.0","2822"
"2117","IS29468"," 7","1203.9352"," 875.9574"," 784384.5","2835"
"2118","IS29468"," 8","1209.6942"," 928.1486"," 824793.0","2892"
"2119","IS29468"," 9","1271.1798"," 947.1021"," 866581.5","2953"
"2120","IS29468","10","1174.7157"," 935.8741"," 815438.0","2862"
"2121","IS29519"," 1","1178.1821"," 857.1256"," 734644.5","2769"
"2122","IS29519"," 2","1188.4801"," 930.7467"," 802214.0","2822"
"2123","IS29519"," 3","1071.5708"," 861.1974"," 676351.5","2631"
"2124","IS29519"," 4","1116.4054"," 938.5883"," 756730.5","2729"
"2125","IS29519"," 5","1098.1949"," 926.9320"," 728311.5","2693"
"2126","IS29519"," 6","1085.4317"," 846.3333"," 663031.5","2621"
"2127","IS29519"," 7","1134.0974"," 847.8928"," 721338.5","2727"
"2128","IS29519"," 8","1040.2235"," 883.3688"," 681560.5","2645"
"2129","IS29519"," 9","1078.5703"," 906.6400"," 737194.5","2771"
"2130","IS29519","10","1148.6209"," 810.0775"," 670025.5","2611"
"2131","IS29565"," 1","1389.9022","1019.4847","1017514.5","3241"
"2132","IS29565"," 2","1317.5280","1019.1510"," 982259.5","3169"
"2133","IS29565"," 3","1345.3583","1025.7951"," 987103.0","3174"
"2134","IS29565"," 4","1328.5842","1083.6498","1089528.5","3331"
"2135","IS29565"," 5","1292.9509","1016.1314"," 964892.5","3189"
"2136","IS29565"," 6","1153.0108"," 932.2315"," 765855.5","2833"
"2137","IS29565"," 7","1205.8628"," 879.6407"," 765652.5","2849"
"2138","IS29565"," 8","1390.8893"," 927.5095"," 970000.0","3216"
"2139","IS29565","10","1309.0218","1012.0450"," 989753.5","3201"
"2140","IS29565","11","1275.5932","1009.2136"," 968324.5","3197"
"2141","IS29568"," 1","1151.6640"," 945.8201"," 800482.0","2890"
"2142","IS29568"," 2","1114.2087"," 876.4058"," 724961.5","2721"
"2143","IS29568"," 3","1125.4457"," 839.8717"," 696485.5","2741"
"2144","IS29568"," 4","1090.3967"," 892.2853"," 723648.0","2714"
"2145","IS29568"," 5","1189.1716"," 970.9928"," 838397.5","2977"
"2146","IS29568"," 6","1150.3291"," 919.7116"," 755410.0","2762"
"2147","IS29568"," 7","1171.0273"," 914.0521"," 794253.0","2970"
"2148","IS29568"," 9","1192.5578"," 894.9822"," 778123.5","2835"
"2149","IS29568","10","1159.6560"," 995.2624"," 849789.5","2963"
"2150","IS29568","11","1110.5895"," 859.7713"," 728747.5","2771"
"2151","IS29582"," 1","1140.0899"," 878.5088"," 711114.0","2646"
"2152","IS29582"," 2","1060.6809"," 897.5781"," 712994.5","2693"
"2153","IS29582"," 3","1058.0515"," 842.5062"," 629400.0","2502"
"2154","IS29582"," 4","1070.5723"," 832.5575"," 654604.5","2603"
"2155","IS29582"," 5"," 986.2074"," 829.1390"," 587367.0","2422"
"2156","IS29582"," 6","1130.1084"," 934.0865"," 779132.5","2797"
"2157","IS29582"," 7","1055.3942"," 853.5190"," 671916.5","2637"
"2158","IS29582"," 9","1099.7645"," 854.1001"," 685417.0","2644"
"2159","IS29582","11","1117.0139"," 878.6892"," 727106.5","2727"
"2160","IS29582","12","1074.2113"," 839.7994"," 667848.0","2594"
"2161","IS29606"," 1","1214.0198"," 925.1579"," 817560.0","2904"
"2162","IS29606"," 2","1138.4485"," 797.7647"," 668960.5","2701"
"2163","IS29606"," 3","1180.2140"," 852.5963"," 729653.0","2746"
"2164","IS29606"," 4","1266.7300","1018.7332"," 907363.0","3004"
"2165","IS29606"," 5","1164.0017"," 940.8749"," 784598.5","2853"
"2166","IS29606"," 6","1189.3347"," 933.6001"," 790830.0","2840"
"2167","IS29606"," 7","1193.3591"," 926.8643"," 789454.0","2862"
"2168","IS29606"," 8","1214.2755"," 959.2757"," 826400.5","2887"
"2169","IS29606"," 9","1161.0896"," 904.2420"," 744389.5","2795"
"2170","IS29606","10","1146.0907"," 869.8753"," 748817.5","2813"
"2171","IS29627"," 1","1077.6354"," 887.1980"," 716379.0","2702"
"2172","IS29627"," 2","1186.3431","1019.0821"," 910670.0","3034"
"2173","IS29627"," 3","1042.7104"," 955.9653"," 746793.0","2722"
"2174","IS29627"," 4","1017.1809"," 776.1235"," 599744.5","2517"
"2175","IS29627"," 5","1133.0671"," 901.5353"," 748002.0","2736"
"2176","IS29627"," 6"," 959.2732"," 838.8351"," 609462.0","2556"
"2177","IS29627"," 7","1072.0867"," 903.4250"," 712634.0","2670"
"2178","IS29627"," 9","1079.5059"," 916.5934"," 729731.0","2690"
"2179","IS29627","11","1051.3087"," 880.3504"," 694588.0","2670"
"2180","IS29627","12","1199.5170"," 979.4851"," 844229.0","2896"
"2181","IS29654"," 1","1097.1645"," 758.1105"," 627462.5","2595"
"2182","IS29654"," 2","1068.7212"," 786.1751"," 659372.5","2653"
"2183","IS29654"," 3","1114.1477"," 841.2027"," 694111.5","2709"
"2184","IS29654"," 4","1075.8462"," 871.9118"," 700694.5","2681"
"2185","IS29654"," 5","1131.3978"," 803.1843"," 670403.5","2639"
"2186","IS29654"," 6"," 981.0897"," 729.3023"," 554689.0","2412"
"2187","IS29654"," 7","1108.9815"," 832.5080"," 693348.0","2700"
"2188","IS29654"," 8","1049.0310"," 758.6458"," 599453.5","2521"
"2189","IS29654"," 9","1155.0584"," 844.4975"," 700519.0","2692"
"2190","IS29654","10","1017.1509"," 742.0747"," 561579.5","2445"
"2191","IS29714"," 1"," 939.0000"," 831.7859"," 599829.5","2485"
"2192","IS29714"," 2"," 914.9038"," 809.7769"," 562212.0","2422"
"2193","IS29714"," 3"," 919.5048"," 830.2480"," 578591.5","2443"
"2194","IS29714"," 4"," 915.1027"," 833.9381"," 582137.5","2479"
"2195","IS29714"," 5"," 914.4463"," 816.6931"," 566251.5","2407"
"2196","IS29714"," 6"," 860.3092"," 791.9245"," 505519.5","2283"
"2197","IS29714"," 7"," 881.2832"," 762.1047"," 528821.0","2404"
"2198","IS29714"," 8"," 940.1277"," 802.8271"," 582649.0","2464"
"2199","IS29714"," 9"," 864.1811"," 820.6914"," 537850.5","2351"
"2200","IS29714","10"," 912.4829"," 767.7404"," 517768.0","2320"
"2201","IS29733"," 1"," 925.2805"," 840.2036"," 588979.0","2456"
"2202","IS29733"," 2"," 963.9735"," 812.0503"," 591565.5","2473"
"2203","IS29733"," 3"," 965.6138"," 784.0557"," 567029.0","2440"
"2204","IS29733"," 4"," 997.5941"," 969.0705"," 731332.0","2732"
"2205","IS29733"," 5"," 945.6448"," 882.8305"," 623314.0","2520"
"2206","IS29733"," 6"," 910.7898"," 864.3114"," 587425.5","2433"
"2207","IS29733"," 7"," 915.6790"," 785.9763"," 585016.5","2525"
"2208","IS29733"," 8"," 984.0102"," 862.6517"," 646591.0","2564"
"2209","IS29733","10"," 946.0365"," 832.4425"," 591849.5","2497"
"2210","IS29733","11"," 952.7103"," 861.9934"," 637760.5","2575"
"2211","IS29772"," 1","1128.6492"," 877.8104"," 724989.5","2739"
"2212","IS29772"," 2","1017.6021"," 832.5317"," 622739.5","2517"
"2213","IS29772"," 3","1233.3896"," 969.2639"," 870620.0","2968"
"2214","IS29772"," 4","1149.3324"," 992.7789"," 854380.0","2924"
"2215","IS29772"," 5","1085.5938"," 922.9446"," 755950.0","2756"
"2216","IS29772"," 6"," 999.2487"," 781.9054"," 588827.0","2486"
